date,flight_id,crew_id,role,duty_hours,status
2025-09-01,6E8070,CAB0070,Senior Crew,2.7933486266700895,COMPLETED
2025-09-01,6E8070,CAB0051,Senior Crew,2.990694345926984,COMPLETED
2025-09-01,I57677,PIL0018,First Officer,2.9270316423164076,COMPLETED
2025-09-01,I57677,PIL0035,Captain,3.8314124942409324,COMPLETED
2025-09-01,I57677,CAB0058,Senior Crew,2.5234329553673884,COMPLETED
2025-09-01,I57677,CAB0098,Crew Member,2.9301759084443133,COMPLETED
2025-09-01,I53156,PIL0020,First Officer,4.702429228973051,COMPLETED
2025-09-01,I53156,PIL0038,Captain,4.445626427572032,COMPLETED
2025-09-01,I53156,CAB0048,Senior Crew,3.6229218799989726,COMPLETED
2025-09-01,I53156,CAB0042,Trainee,4.11956822477866,COMPLETED
2025-09-01,6E1198,PIL0007,Captain,2.7454126312655682,COMPLETED
2025-09-01,6E1198,PIL0032,First Officer,3.044150699706214,COMPLETED
2025-09-01,6E1198,CAB0082,Crew Member,2.6929840079390286,COMPLETED
2025-09-01,6E1198,CAB0064,Senior Crew,2.616180574254089,COMPLETED
2025-09-01,6E1198,CAB0048,Senior Crew,3.1162540405708126,COMPLETED
2025-09-01,6E1198,CAB0079,Crew Member,2.9438559911405693,COMPLETED
2025-09-01,6E1198,CAB0070,Senior Crew,2.688015717196289,COMPLETED
2025-09-01,6E1198,CAB0089,Crew Member,3.1531367332918556,COMPLETED
2025-09-01,I56128,PIL0011,Captain,4.515465128466543,COMPLETED
2025-09-01,I56128,PIL0036,Captain,4.245861271820965,COMPLETED
2025-09-01,I56128,CAB0063,Crew Member,4.193381900614855,COMPLETED
2025-09-01,I56128,CAB0051,Senior Crew,3.670259152125436,COMPLETED
2025-09-01,6E6952,PIL0011,Captain,3.0540739713738776,COMPLETED
2025-09-01,6E6952,PIL0017,Captain,3.2587138338884944,COMPLETED
2025-09-01,6E6952,CAB0087,Trainee,2.7926714457594244,COMPLETED
2025-09-01,6E6952,CAB0066,Senior Crew,2.8925877503611113,COMPLETED
2025-09-01,6E6952,CAB0089,Crew Member,2.8420226642479816,COMPLETED
2025-09-01,6E6952,CAB0082,Crew Member,3.3322391067084416,COMPLETED
2025-09-01,6E6952,CAB0079,Crew Member,2.7747978107679003,COMPLETED
2025-09-01,6E6952,CAB0052,Crew Member,3.2331530231065853,COMPLETED
2025-09-01,6E3435,PIL0024,First Officer,3.676335873681405,COMPLETED
2025-09-01,6E3435,PIL0037,Captain,4.985333801922611,COMPLETED
2025-09-01,6E3435,CAB0075,Crew Member,3.54384685249663,COMPLETED
2025-09-01,6E3435,CAB0050,Crew Member,3.826621905748009,COMPLETED
2025-09-01,6E3435,CAB0093,Senior Crew,4.123314433759058,COMPLETED
2025-09-01,6E3435,CAB0074,Crew Member,3.55633327779924,COMPLETED
2025-09-01,6E3435,CAB0061,Senior Crew,3.5238841913191425,COMPLETED
2025-09-01,6E1725,PIL0019,First Officer,3.7536746062819017,COMPLETED
2025-09-01,6E1725,PIL0031,First Officer,3.122745379906156,COMPLETED
2025-09-01,6E1725,CAB0056,Senior Crew,2.8552896432193187,COMPLETED
2025-09-01,6E1725,CAB0088,Senior Crew,2.5491608291550483,COMPLETED
2025-09-01,6E1725,CAB0054,Crew Member,2.5310568760351555,COMPLETED
2025-09-01,6E1725,CAB0042,Trainee,3.054181255448799,COMPLETED
2025-09-01,6E1725,CAB0090,Trainee,3.262032721039051,COMPLETED
2025-09-01,I56266,PIL0037,Captain,4.34580054783765,COMPLETED
2025-09-01,I56266,PIL0034,First Officer,4.274666512854232,COMPLETED
2025-09-01,I56266,CAB0044,Crew Member,4.132472202411478,COMPLETED
2025-09-01,I56266,CAB0067,Senior Crew,3.7882958045542563,COMPLETED
2025-08-31,6E5896,PIL0010,Captain,2.83172141516604,COMPLETED
2025-08-31,6E5896,PIL0001,Captain,2.9036796289570157,COMPLETED
2025-08-31,6E5896,CAB0086,Crew Member,2.9753590676808686,COMPLETED
2025-08-31,6E5896,CAB0089,Crew Member,2.863514457369267,COMPLETED
2025-08-31,6E5896,CAB0042,Trainee,3.141006057320701,COMPLETED
2025-08-31,6E5896,CAB0079,Crew Member,3.4012592077965635,COMPLETED
2025-08-31,6E5896,CAB0050,Crew Member,2.663920262046945,COMPLETED
2025-08-31,I5904,PIL0018,First Officer,3.553839126783399,COMPLETED
2025-08-31,I5904,PIL0001,Captain,4.8722867088811395,COMPLETED
2025-08-31,I5904,CAB0066,Senior Crew,4.343036946927703,COMPLETED
2025-08-31,I5904,CAB0046,Crew Member,3.898821526924057,COMPLETED
2025-08-31,I58572,PIL0018,First Officer,4.185408274847374,COMPLETED
2025-08-31,I58572,PIL0001,Captain,4.91323687554499,COMPLETED
2025-08-31,I58572,CAB0076,Senior Crew,3.8614653284985154,COMPLETED
2025-08-31,I58572,CAB0043,Trainee,4.277680376274892,COMPLETED
2025-08-31,I51084,PIL0027,Captain,4.249427617998143,COMPLETED
2025-08-31,I51084,PIL0025,First Officer,3.9578217951932886,COMPLETED
2025-08-31,I51084,CAB0055,Crew Member,3.605598396026141,COMPLETED
2025-08-31,I51084,CAB0073,Crew Member,4.206549802282827,COMPLETED
2025-08-31,6E6513,PIL0012,Captain,2.9332149549311346,COMPLETED
2025-08-31,6E6513,PIL0002,Captain,2.723902019003871,COMPLETED
2025-08-31,6E6513,CAB0092,Senior Crew,3.051317390662814,COMPLETED
2025-08-31,6E6513,CAB0087,Trainee,2.8595431445200035,COMPLETED
2025-08-31,6E6513,CAB0068,Trainee,2.625802336346051,COMPLETED
2025-08-31,6E6513,CAB0049,Crew Member,3.089331644947728,COMPLETED
2025-08-31,6E6513,CAB0070,Senior Crew,3.0251408517696294,COMPLETED
2025-08-31,6E6513,CAB0080,Senior Crew,2.702993559191197,COMPLETED
2025-08-31,6E8070,PIL0006,Captain,3.991482445525423,COMPLETED
2025-08-31,6E8070,PIL0030,Captain,3.815263752850885,COMPLETED
2025-08-31,6E8070,CAB0043,Trainee,4.456132856342369,COMPLETED
2025-08-31,6E8070,CAB0075,Crew Member,4.198272593530547,COMPLETED
2025-08-31,6E8070,CAB0089,Crew Member,3.7077706294397283,COMPLETED
2025-08-31,6E8070,CAB0062,Trainee,3.5202803148945807,COMPLETED
2025-08-31,I55487,PIL0028,First Officer,4.349444215586131,COMPLETED
2025-08-31,I55487,PIL0021,Captain,4.097600699914136,COMPLETED
2025-08-31,I55487,CAB0076,Senior Crew,3.968818958015241,COMPLETED
2025-08-31,I55487,CAB0095,Crew Member,3.7937618730273863,COMPLETED
2025-08-31,6E5842,PIL0039,First Officer,3.181724099433035,COMPLETED
2025-08-31,6E5842,PIL0003,Captain,2.81393164229518,COMPLETED
2025-08-31,6E5842,CAB0100,Crew Member,2.8097281837275316,COMPLETED
2025-08-31,6E5842,CAB0064,Senior Crew,2.741960635674496,COMPLETED
2025-08-31,6E5842,CAB0073,Crew Member,2.7784652909153458,COMPLETED
2025-08-31,6E5842,CAB0068,Trainee,3.3964728572592953,COMPLETED
2025-08-31,6E3664,PIL0030,Captain,3.6656142465150894,COMPLETED
2025-08-31,6E3664,PIL0003,Captain,4.1292705640062755,COMPLETED
2025-08-31,6E3664,CAB0094,Senior Crew,3.6567629475992947,COMPLETED
2025-08-31,6E3664,CAB0089,Crew Member,3.926406056491973,COMPLETED
2025-08-31,6E3664,CAB0078,Trainee,4.037416938599807,COMPLETED
2025-08-31,6E3664,CAB0099,Senior Crew,3.5225043274286865,COMPLETED
2025-08-31,I55688,PIL0019,First Officer,2.6365544724181627,COMPLETED
2025-08-31,I55688,PIL0023,Captain,3.472313766172834,COMPLETED
2025-08-31,I55688,CAB0077,Crew Member,2.9028900310500485,COMPLETED
2025-08-31,I55688,CAB0066,Senior Crew,3.4072431672770787,COMPLETED
2025-08-31,6E7468,PIL0040,Captain,3.5306024160323095,COMPLETED
2025-08-31,6E7468,PIL0016,First Officer,4.406733473387689,COMPLETED
2025-08-31,6E7468,CAB0060,Trainee,4.43112045194335,COMPLETED
2025-08-31,6E7468,CAB0074,Crew Member,4.461020935765213,COMPLETED
2025-08-31,6E7468,CAB0063,Crew Member,3.5130765341746146,COMPLETED
2025-08-31,6E7468,CAB0077,Crew Member,3.671700836550309,COMPLETED
2025-08-31,6E7468,CAB0081,Crew Member,4.153764503093236,COMPLETED
2025-08-31,I59205,PIL0008,First Officer,4.68605435561917,COMPLETED
2025-08-31,I59205,PIL0021,Captain,3.5178467483677336,COMPLETED
2025-08-31,I59205,CAB0083,Senior Crew,3.589825752572084,COMPLETED
2025-08-31,I59205,CAB0080,Senior Crew,4.090753721353065,COMPLETED
2025-08-30,I55865,PIL0037,Captain,4.47892010262103,COMPLETED
2025-08-30,I55865,PIL0028,First Officer,3.5919481916738354,COMPLETED
2025-08-30,I55865,CAB0073,Crew Member,3.674650065455368,COMPLETED
2025-08-30,I55865,CAB0071,Trainee,4.3487912527758406,COMPLETED
2025-08-30,I55832,PIL0017,Captain,3.758788514307308,COMPLETED
2025-08-30,I55832,PIL0024,First Officer,3.4794890973125767,COMPLETED
2025-08-30,I55832,CAB0051,Senior Crew,3.09191440441907,COMPLETED
2025-08-30,I55832,CAB0072,Trainee,3.2362798987834216,COMPLETED
2025-08-30,6E5911,PIL0006,Captain,4.214851915370028,COMPLETED
2025-08-30,6E5911,PIL0017,Captain,3.944098265058421,COMPLETED
2025-08-30,6E5911,CAB0087,Trainee,3.5217388380637074,COMPLETED
2025-08-30,6E5911,CAB0066,Senior Crew,4.020570544299174,COMPLETED
2025-08-30,6E5911,CAB0064,Senior Crew,3.8917717420120033,COMPLETED
2025-08-30,6E5911,CAB0081,Crew Member,4.077122269914442,COMPLETED
2025-08-30,6E5911,CAB0056,Senior Crew,4.202417528150365,COMPLETED
2025-08-30,6E5911,CAB0088,Senior Crew,4.134091945079839,COMPLETED
2025-08-30,6E8070,PIL0019,First Officer,3.8800971613390587,COMPLETED
2025-08-30,6E8070,PIL0031,First Officer,4.257542069223151,COMPLETED
2025-08-30,6E8070,CAB0098,Crew Member,4.302765671462038,COMPLETED
2025-08-30,6E8070,CAB0066,Senior Crew,3.7389046956675767,COMPLETED
2025-08-30,6E8070,CAB0076,Senior Crew,3.5418216237864653,COMPLETED
2025-08-30,6E8070,CAB0070,Senior Crew,4.123888943162971,COMPLETED
2025-08-30,I54264,PIL0003,Captain,4.267201310063927,COMPLETED
2025-08-30,I54264,PIL0031,First Officer,4.600880555431551,COMPLETED
2025-08-30,I54264,CAB0086,Crew Member,3.6914934099308025,COMPLETED
2025-08-30,I54264,CAB0055,Crew Member,3.66730137999315,COMPLETED
2025-08-30,I51084,PIL0038,Captain,4.332300375498735,COMPLETED
2025-08-30,I51084,PIL0039,First Officer,4.694278922650805,COMPLETED
2025-08-30,I51084,CAB0061,Senior Crew,4.376684213460648,COMPLETED
2025-08-30,I51084,CAB0047,Senior Crew,3.716300940296162,COMPLETED
2025-08-30,6E5726,PIL0040,Captain,4.582267669765136,COMPLETED
2025-08-30,6E5726,PIL0031,First Officer,3.6321898542508366,COMPLETED
2025-08-30,6E5726,CAB0087,Trainee,4.3846749849533495,COMPLETED
2025-08-30,6E5726,CAB0083,Senior Crew,4.116224251606953,COMPLETED
2025-08-30,6E5726,CAB0074,Crew Member,3.9287251417514817,COMPLETED
2025-08-30,6E5726,CAB0089,Crew Member,3.6823351835782194,COMPLETED
2025-08-29,I59610,PIL0037,Captain,3.5728552802239495,COMPLETED
2025-08-29,I59610,PIL0032,First Officer,2.756777115752688,COMPLETED
2025-08-29,I59610,CAB0058,Senior Crew,3.1709954611303157,COMPLETED
2025-08-29,I59610,CAB0091,Senior Crew,2.6601964132054428,COMPLETED
2025-08-29,I5904,PIL0010,Captain,3.712899816139098,COMPLETED
2025-08-29,I5904,PIL0040,Captain,3.957084209079468,COMPLETED
2025-08-29,I5904,CAB0046,Crew Member,4.197091138260759,COMPLETED
2025-08-29,I5904,CAB0083,Senior Crew,4.086820445073563,COMPLETED
2025-08-29,6E9542,PIL0013,First Officer,4.915683333811937,COMPLETED
2025-08-29,6E9542,PIL0033,Captain,4.706304360946671,COMPLETED
2025-08-29,6E9542,CAB0083,Senior Crew,4.062640997248099,COMPLETED
2025-08-29,6E9542,CAB0096,Senior Crew,4.302966301108567,COMPLETED
2025-08-29,6E9542,CAB0071,Trainee,3.9271325310483913,COMPLETED
2025-08-29,6E9542,CAB0079,Crew Member,3.733541801926368,COMPLETED
2025-08-29,6E9542,CAB0069,Trainee,4.494525748383033,COMPLETED
2025-08-29,I54895,PIL0014,Captain,2.7428434150785375,COMPLETED
2025-08-29,I54895,PIL0004,First Officer,2.873943025006917,COMPLETED
2025-08-29,I54895,CAB0071,Trainee,2.9386553813503746,COMPLETED
2025-08-29,I54895,CAB0060,Trainee,2.893352838747762,COMPLETED
2025-08-29,I57670,PIL0013,First Officer,3.193492746188924,COMPLETED
2025-08-29,I57670,PIL0032,First Officer,3.5711305340275263,COMPLETED
2025-08-29,I57670,CAB0074,Crew Member,3.1570651825329454,COMPLETED
2025-08-29,I57670,CAB0060,Trainee,3.2323041922194657,COMPLETED
2025-08-28,6E9745,PIL0016,First Officer,2.587251638081387,COMPLETED
2025-08-28,6E9745,PIL0017,Captain,3.058367942779107,COMPLETED
2025-08-28,6E9745,CAB0047,Senior Crew,2.7778328995646544,COMPLETED
2025-08-28,6E9745,CAB0092,Senior Crew,3.369905933890321,COMPLETED
2025-08-28,6E9745,CAB0051,Senior Crew,3.104940813197755,COMPLETED
2025-08-28,6E9745,CAB0091,Senior Crew,3.114090737975702,COMPLETED
2025-08-28,I55279,PIL0003,Captain,4.268642827064984,COMPLETED
2025-08-28,I55279,PIL0032,First Officer,4.509070417250655,COMPLETED
2025-08-28,I55279,CAB0048,Senior Crew,3.7502463252629368,COMPLETED
2025-08-28,I55279,CAB0076,Senior Crew,4.186938355666703,COMPLETED
2025-08-28,6E5726,PIL0013,First Officer,4.839193909384829,COMPLETED
2025-08-28,6E5726,PIL0033,Captain,4.480851719553886,COMPLETED
2025-08-28,6E5726,CAB0061,Senior Crew,4.436342753398228,COMPLETED
2025-08-28,6E5726,CAB0081,Crew Member,4.30737093979249,COMPLETED
2025-08-28,6E5726,CAB0064,Senior Crew,4.135593482008187,COMPLETED
2025-08-28,6E5726,CAB0080,Senior Crew,3.8037209535911884,COMPLETED
2025-08-28,6E1535,PIL0037,Captain,4.958143989818467,COMPLETED
2025-08-28,6E1535,PIL0029,Captain,4.426335969814428,COMPLETED
2025-08-28,6E1535,CAB0050,Crew Member,3.897591869310647,COMPLETED
2025-08-28,6E1535,CAB0071,Trainee,4.124922469788457,COMPLETED
2025-08-28,6E1535,CAB0089,Crew Member,4.279818675623144,COMPLETED
2025-08-28,6E1535,CAB0083,Senior Crew,4.283925279141887,COMPLETED
2025-08-28,6E1535,CAB0045,Trainee,4.019280082395271,COMPLETED
2025-08-28,I5922,PIL0032,First Officer,2.7764970234822868,COMPLETED
2025-08-28,I5922,PIL0029,Captain,2.597251328179287,COMPLETED
2025-08-28,I5922,CAB0085,Crew Member,3.2840617798284786,COMPLETED
2025-08-28,I5922,CAB0092,Senior Crew,3.122515868412716,COMPLETED
2025-08-28,I57978,PIL0019,First Officer,3.21328978243929,COMPLETED
2025-08-28,I57978,PIL0014,Captain,2.977262814263055,COMPLETED
2025-08-28,I57978,CAB0058,Senior Crew,3.213219005077105,COMPLETED
2025-08-28,I57978,CAB0093,Senior Crew,2.6640307314593894,COMPLETED
2025-08-28,I52528,PIL0025,First Officer,4.216815615684096,COMPLETED
2025-08-28,I52528,PIL0039,First Officer,3.83524147138376,COMPLETED
2025-08-28,I52528,CAB0084,Crew Member,4.133779039543251,COMPLETED
2025-08-28,I52528,CAB0085,Crew Member,4.380131353433642,COMPLETED
2025-08-28,I54905,PIL0007,Captain,3.7912290449278236,COMPLETED
2025-08-28,I54905,PIL0017,Captain,3.695683454827091,COMPLETED
2025-08-28,I54905,CAB0087,Trainee,3.8236094694340705,COMPLETED
2025-08-28,I54905,CAB0052,Crew Member,4.3386571544924575,COMPLETED
2025-08-28,6E6909,PIL0030,Captain,2.904265931827446,COMPLETED
2025-08-28,6E6909,PIL0032,First Officer,2.717279240902366,COMPLETED
2025-08-28,6E6909,CAB0076,Senior Crew,3.2391246671365463,COMPLETED
2025-08-28,6E6909,CAB0092,Senior Crew,2.818009704814298,COMPLETED
2025-08-28,6E6909,CAB0070,Senior Crew,3.2963001859676635,COMPLETED
2025-08-28,6E6909,CAB0071,Trainee,2.9317328238428493,COMPLETED
2025-08-28,6E6909,CAB0086,Crew Member,2.952998100829964,COMPLETED
2025-08-28,6E6909,CAB0064,Senior Crew,3.0128826025095736,COMPLETED
2025-08-28,I54446,PIL0010,Captain,4.003679875254255,COMPLETED
2025-08-28,I54446,PIL0017,Captain,3.5047614472767545,COMPLETED
2025-08-28,I54446,CAB0093,Senior Crew,3.683728340341437,COMPLETED
2025-08-28,I54446,CAB0047,Senior Crew,3.878847464850555,COMPLETED
2025-08-28,I53286,PIL0011,Captain,3.0843237467222835,COMPLETED
2025-08-28,I53286,PIL0018,First Officer,3.266943619369052,COMPLETED
2025-08-28,I53286,CAB0083,Senior Crew,2.680818479002395,COMPLETED
2025-08-28,I53286,CAB0090,Trainee,3.040942360004927,COMPLETED
2025-08-28,6E3435,PIL0033,Captain,3.7145910233070616,COMPLETED
2025-08-28,6E3435,PIL0020,First Officer,4.8869505163965545,COMPLETED
2025-08-28,6E3435,CAB0093,Senior Crew,4.024449394472252,COMPLETED
2025-08-28,6E3435,CAB0098,Crew Member,4.48090655829013,COMPLETED
2025-08-28,6E3435,CAB0061,Senior Crew,4.052830356092399,COMPLETED
2025-08-28,6E3435,CAB0051,Senior Crew,3.5250151518908543,COMPLETED
2025-08-28,6E3435,CAB0063,Crew Member,4.103877989624088,COMPLETED
2025-08-27,6E3435,PIL0007,Captain,4.207052165259496,COMPLETED
2025-08-27,6E3435,PIL0024,First Officer,4.802942255765542,COMPLETED
2025-08-27,6E3435,CAB0066,Senior Crew,4.4321617192136324,COMPLETED
2025-08-27,6E3435,CAB0046,Crew Member,3.874536152451041,COMPLETED
2025-08-27,6E3435,CAB0061,Senior Crew,3.5807792138743437,COMPLETED
2025-08-27,6E3435,CAB0096,Senior Crew,3.88729117367533,COMPLETED
2025-08-27,6E3435,CAB0044,Crew Member,4.1002025470925805,COMPLETED
2025-08-27,6E6383,PIL0032,First Officer,3.508581397312947,COMPLETED
2025-08-27,6E6383,PIL0021,Captain,4.4769798458393595,COMPLETED
2025-08-27,6E6383,CAB0052,Crew Member,3.662653853762121,COMPLETED
2025-08-27,6E6383,CAB0097,Crew Member,3.9077402469297193,COMPLETED
2025-08-27,6E6383,CAB0066,Senior Crew,4.331036313272685,COMPLETED
2025-08-27,6E6383,CAB0045,Trainee,4.161000298820853,COMPLETED
2025-08-27,I56128,PIL0015,Captain,4.702058374813189,COMPLETED
2025-08-27,I56128,PIL0016,First Officer,3.6053559588042217,COMPLETED
2025-08-27,I56128,CAB0099,Senior Crew,3.9892901575037625,COMPLETED
2025-08-27,I56128,CAB0080,Senior Crew,3.690948858875443,COMPLETED
2025-08-27,6E5333,PIL0004,First Officer,3.878841606904288,COMPLETED
2025-08-27,6E5333,PIL0003,Captain,4.058419485214862,COMPLETED
2025-08-27,6E5333,CAB0046,Crew Member,4.492863433603553,COMPLETED
2025-08-27,6E5333,CAB0064,Senior Crew,3.5719463592394405,COMPLETED
2025-08-27,6E5333,CAB0083,Senior Crew,3.5460451600448986,COMPLETED
2025-08-27,6E5333,CAB0097,Crew Member,3.8530242693586554,COMPLETED
2025-08-27,6E5333,CAB0045,Trainee,4.469317203269337,COMPLETED
2025-08-27,6E5333,CAB0075,Crew Member,3.818675153732866,COMPLETED
2025-08-27,I51487,PIL0020,First Officer,3.6634819529890503,COMPLETED
2025-08-27,I51487,PIL0007,Captain,2.9322242335500626,COMPLETED
2025-08-27,I51487,CAB0049,Crew Member,3.054512555690965,COMPLETED
2025-08-27,I51487,CAB0069,Trainee,3.1002186110619694,COMPLETED
2025-08-27,I53156,PIL0003,Captain,4.981962981466055,COMPLETED
2025-08-27,I53156,PIL0007,Captain,3.5121270147950163,COMPLETED
2025-08-27,I53156,CAB0042,Trainee,4.397038516250685,COMPLETED
2025-08-27,I53156,CAB0089,Crew Member,4.401741676040642,COMPLETED
2025-08-27,6E2006,PIL0037,Captain,2.893726682074715,COMPLETED
2025-08-27,6E2006,PIL0006,Captain,2.86796574697897,COMPLETED
2025-08-27,6E2006,CAB0067,Senior Crew,3.1844751018784776,COMPLETED
2025-08-27,6E2006,CAB0082,Crew Member,2.5190976556032045,COMPLETED
2025-08-27,6E2006,CAB0091,Senior Crew,3.2068728455434385,COMPLETED
2025-08-27,6E2006,CAB0046,Crew Member,3.135621364732005,COMPLETED
2025-08-27,6E2006,CAB0094,Senior Crew,2.6483478629189725,COMPLETED
2025-08-27,6E2006,CAB0081,Crew Member,3.26612175134513,COMPLETED
2025-08-27,I56405,PIL0032,First Officer,4.673051404827378,COMPLETED
2025-08-27,I56405,PIL0015,Captain,4.951954168280382,COMPLETED
2025-08-27,I56405,CAB0080,Senior Crew,4.383133062327458,COMPLETED
2025-08-27,I56405,CAB0081,Crew Member,4.470552514885101,COMPLETED
2025-08-27,I57086,PIL0040,Captain,2.650317023575787,COMPLETED
2025-08-27,I57086,PIL0021,Captain,3.510567471581273,COMPLETED
2025-08-27,I57086,CAB0068,Trainee,2.9016302083327687,COMPLETED
2025-08-27,I57086,CAB0073,Crew Member,3.3299575091561824,COMPLETED
2025-08-27,I51084,PIL0036,Captain,4.819521056974691,COMPLETED
2025-08-27,I51084,PIL0029,Captain,4.032900827086,COMPLETED
2025-08-27,I51084,CAB0097,Crew Member,4.212054533691227,COMPLETED
2025-08-27,I51084,CAB0082,Crew Member,4.341972118707296,COMPLETED
2025-08-27,6E6952,PIL0034,First Officer,3.5197551396365805,COMPLETED
2025-08-27,6E6952,PIL0016,First Officer,3.71653253393834,COMPLETED
2025-08-27,6E6952,CAB0057,Senior Crew,2.615556698836339,COMPLETED
2025-08-27,6E6952,CAB0072,Trainee,2.57136701388938,COMPLETED
2025-08-27,6E6952,CAB0073,Crew Member,3.260558115519923,COMPLETED
2025-08-27,6E6952,CAB0065,Senior Crew,2.985566202283429,COMPLETED
2025-08-27,6E6952,CAB0077,Crew Member,2.84289209134898,COMPLETED
2025-08-27,6E6952,CAB0041,Crew Member,2.918368910132007,COMPLETED
2025-08-26,I58572,PIL0024,First Officer,4.5710814959831865,COMPLETED
2025-08-26,I58572,PIL0008,First Officer,3.938919091135198,COMPLETED
2025-08-26,I58572,CAB0090,Trainee,3.884114911243769,COMPLETED
2025-08-26,I58572,CAB0083,Senior Crew,3.71926570159258,COMPLETED
2025-08-26,I57670,PIL0037,Captain,3.5731854330397246,COMPLETED
2025-08-26,I57670,PIL0021,Captain,3.553447929456836,COMPLETED
2025-08-26,I57670,CAB0064,Senior Crew,2.620002749616888,COMPLETED
2025-08-26,I57670,CAB0056,Senior Crew,3.0319717344964983,COMPLETED
2025-08-26,I57086,PIL0022,Captain,2.500236616867085,COMPLETED
2025-08-26,I57086,PIL0018,First Officer,3.5773569924719264,COMPLETED
2025-08-26,I57086,CAB0079,Crew Member,2.6024003497960013,COMPLETED
2025-08-26,I57086,CAB0081,Crew Member,3.2373152738130972,COMPLETED
2025-08-26,I52422,PIL0037,Captain,3.7695231697996348,COMPLETED
2025-08-26,I52422,PIL0036,Captain,3.517695323615741,COMPLETED
2025-08-26,I52422,CAB0053,Crew Member,2.5800325697659368,COMPLETED
2025-08-26,I52422,CAB0079,Crew Member,2.742329811453739,COMPLETED
2025-08-26,6E9862,PIL0025,First Officer,4.253597791765303,COMPLETED
2025-08-26,6E9862,PIL0007,Captain,4.008019406685547,COMPLETED
2025-08-26,6E9862,CAB0061,Senior Crew,3.6490956786714337,COMPLETED
2025-08-26,6E9862,CAB0059,Crew Member,4.4578193238132595,COMPLETED
2025-08-26,6E9862,CAB0069,Trainee,3.9043124312197586,COMPLETED
2025-08-26,6E9862,CAB0071,Trainee,4.375329082637908,COMPLETED
2025-08-26,6E9862,CAB0098,Crew Member,3.689356227680665,COMPLETED
2025-08-26,6E9862,CAB0091,Senior Crew,4.047870810637219,COMPLETED
2025-08-26,I56569,PIL0022,Captain,2.9339236366629446,COMPLETED
2025-08-26,I56569,PIL0015,Captain,3.774512961101687,COMPLETED
2025-08-26,I56569,CAB0068,Trainee,2.514910264154808,COMPLETED
2025-08-26,I56569,CAB0069,Trainee,2.629403000598568,COMPLETED
2025-08-25,6E3664,PIL0033,Captain,3.8631329994282577,COMPLETED
2025-08-25,6E3664,PIL0034,First Officer,4.155166824531887,COMPLETED
2025-08-25,6E3664,CAB0083,Senior Crew,3.8116832568459613,COMPLETED
2025-08-25,6E3664,CAB0067,Senior Crew,3.8077927555479247,COMPLETED
2025-08-25,6E3664,CAB0076,Senior Crew,3.7890063347344634,COMPLETED
2025-08-25,6E3664,CAB0065,Senior Crew,3.968538045215689,COMPLETED
2025-08-25,I54905,PIL0013,First Officer,3.6371215651545366,COMPLETED
2025-08-25,I54905,PIL0009,First Officer,3.7673516349039833,COMPLETED
2025-08-25,I54905,CAB0054,Crew Member,4.364412991066929,COMPLETED
2025-08-25,I54905,CAB0075,Crew Member,4.193274427408719,COMPLETED
2025-08-25,6E7468,PIL0027,Captain,3.780308321605183,COMPLETED
2025-08-25,6E7468,PIL0013,First Officer,4.3648459451339106,COMPLETED
2025-08-25,6E7468,CAB0057,Senior Crew,4.498306930381988,COMPLETED
2025-08-25,6E7468,CAB0043,Trainee,4.194965268818639,COMPLETED
2025-08-25,6E7468,CAB0067,Senior Crew,3.808394591965146,COMPLETED
2025-08-25,6E7468,CAB0075,Crew Member,4.376858583026172,COMPLETED
2025-08-25,6E7468,CAB0094,Senior Crew,4.28172226598796,COMPLETED
2025-08-25,6E2013,PIL0013,First Officer,4.182365217301764,COMPLETED
2025-08-25,6E2013,PIL0008,First Officer,4.693182365933122,COMPLETED
2025-08-25,6E2013,CAB0048,Senior Crew,3.8308668970457282,COMPLETED
2025-08-25,6E2013,CAB0098,Crew Member,4.454649795988735,COMPLETED
2025-08-25,6E2013,CAB0049,Crew Member,3.8330732960529414,COMPLETED
2025-08-25,6E2013,CAB0100,Crew Member,4.065211819957238,COMPLETED
2025-08-25,6E2013,CAB0077,Crew Member,3.903679282586514,COMPLETED
2025-08-25,6E2443,PIL0027,Captain,3.5002999541808384,COMPLETED
2025-08-25,6E2443,PIL0018,First Officer,3.849819280856728,COMPLETED
2025-08-25,6E2443,CAB0074,Crew Member,3.098834014650584,COMPLETED
2025-08-25,6E2443,CAB0079,Crew Member,3.4358009760546206,COMPLETED
2025-08-25,6E2443,CAB0087,Trainee,3.2773334450306164,COMPLETED
2025-08-25,6E2443,CAB0096,Senior Crew,2.6519925614446773,COMPLETED
2025-08-25,6E2443,CAB0042,Trainee,2.674182206652928,COMPLETED
2025-08-25,6E9965,PIL0014,Captain,3.926479530467437,COMPLETED
2025-08-25,6E9965,PIL0032,First Officer,4.572037600872136,COMPLETED
2025-08-25,6E9965,CAB0093,Senior Crew,4.117815279758889,COMPLETED
2025-08-25,6E9965,CAB0100,Crew Member,4.251616393646277,COMPLETED
2025-08-25,6E9965,CAB0063,Crew Member,3.7140000494361147,COMPLETED
2025-08-25,6E9965,CAB0081,Crew Member,4.216489863332575,COMPLETED
2025-08-25,I54446,PIL0004,First Officer,3.5876464862818627,COMPLETED
2025-08-25,I54446,PIL0002,Captain,4.340405113395459,COMPLETED
2025-08-25,I54446,CAB0070,Senior Crew,4.167361797491808,COMPLETED
